# Hexagon Arena - Layer 3 + 4 outer layers
# Total tiles: 485
# Tile spacing: 1.3

88,3,-3,4,1.950000,0,-3.377499
89,3,-2,4,2.600000,0,-2.251666
90,3,-1,4,3.250000,0,-1.125833
91,3,0,4,3.900000,0,0.000000
92,3,1,4,4.550000,0,1.125833
93,4,-4,4,2.600000,0,-4.503332
94,4,-3,4,3.250000,0,-3.377499
95,4,-2,4,3.900000,0,-2.251666
96,4,-1,4,4.550000,0,-1.125833
97,4,0,4,5.200000,0,0.000000
98,-5,0,5,-6.500000,0,0.000000
99,-5,1,5,-5.850000,0,1.125833
100,-5,2,5,-5.200000,0,2.251666
101,-5,3,5,-4.550000,0,3.377499
102,-5,4,5,-3.900000,0,4.503332
103,-5,5,5,-3.250000,0,5.629165
104,-4,-1,5,-5.850000,0,-1.125833
105,-4,0,5,-5.200000,0,0.000000
106,-4,1,5,-4.550000,0,1.125833
107,-4,2,5,-3.900000,0,2.251666
108,-4,3,5,-3.250000,0,3.377499
109,-4,4,5,-2.600000,0,4.503332
110,-4,5,5,-1.950000,0,5.629165
111,-3,-2,5,-5.200000,0,-2.251666
112,-3,-1,5,-4.550000,0,-1.125833
113,-3,0,5,-3.900000,0,0.000000
114,-3,1,5,-3.250000,0,1.125833
115,-3,2,5,-2.600000,0,2.251666
116,-3,3,5,-1.950000,0,3.377499
117,-3,4,5,-1.300000,0,4.503332
118,-3,5,5,-0.650000,0,5.629165
119,-2,-3,5,-4.550000,0,-3.377499
120,-2,-2,5,-3.900000,0,-2.251666
121,-2,-1,5,-3.250000,0,-1.125833
122,-2,0,5,-2.600000,0,0.000000
123,-2,1,5,-1.950000,0,1.125833
124,-2,2,5,-1.300000,0,2.251666
125,-2,3,5,-0.650000,0,3.377499
126,-2,4,5,0.000000,0,4.503332
127,-2,5,5,0.650000,0,5.629165
128,-1,-4,5,-3.900000,0,-4.503332
129,-1,-3,5,-3.250000,0,-3.377499
130,-1,-2,5,-2.600000,0,-2.251666
131,-1,-1,5,-1.950000,0,-1.125833
132,-1,0,5,-1.300000,0,0.000000
133,-1,1,5,-0.650000,0,1.125833
134,-1,2,5,0.000000,0,2.251666
135,-1,3,5,0.650000,0,3.377499
136,-1,4,5,1.300000,0,4.503332
137,-1,5,5,1.950000,0,5.629165
138,0,-5,5,-3.250000,0,-5.629165
139,0,-4,5,-2.600000,0,-4.503332
140,0,-3,5,-1.950000,0,-3.377499
141,0,-2,5,-1.300000,0,-2.251666
142,0,-1,5,-0.650000,0,-1.125833
143,0,0,5,0.000000,0,0.000000
144,0,1,5,0.650000,0,1.125833
145,0,2,5,1.300000,0,2.251666
146,0,3,5,1.950000,0,3.377499
147,0,4,5,2.600000,0,4.503332
148,0,5,5,3.250000,0,5.629165
149,1,-5,5,-1.950000,0,-5.629165
150,1,-4,5,-1.300000,0,-4.503332
151,1,-3,5,-0.650000,0,-3.377499
152,1,-2,5,0.000000,0,-2.251666
153,1,-1,5,0.650000,0,-1.125833
154,1,0,5,1.300000,0,0.000000
155,1,1,5,1.950000,0,1.125833
156,1,2,5,2.600000,0,2.251666
157,1,3,5,3.250000,0,3.377499
158,1,4,5,3.900000,0,4.503332
159,2,-5,5,-0.650000,0,-5.629165
160,2,-4,5,0.000000,0,-4.503332
161,2,-3,5,0.650000,0,-3.377499
162,2,-2,5,1.300000,0,-2.251666
163,2,-1,5,1.950000,0,-1.125833
164,2,0,5,2.600000,0,0.000000
165,2,1,5,3.250000,0,1.125833
166,2,2,5,3.900000,0,2.251666
167,2,3,5,4.550000,0,3.377499
168,3,-5,5,0.650000,0,-5.629165
169,3,-4,5,1.300000,0,-4.503332
170,3,-3,5,1.950000,0,-3.377499
171,3,-2,5,2.600000,0,-2.251666
172,3,-1,5,3.250000,0,-1.125833
173,3,0,5,3.900000,0,0.000000
174,3,1,5,4.550000,0,1.125833
175,3,2,5,5.200000,0,2.251666
176,4,-5,5,1.950000,0,-5.629165
177,4,-4,5,2.600000,0,-4.503332
178,4,-3,5,3.250000,0,-3.377499
179,4,-2,5,3.900000,0,-2.251666
180,4,-1,5,4.550000,0,-1.125833
181,4,0,5,5.200000,0,0.000000
182,4,1,5,5.850000,0,1.125833
183,5,-5,5,3.250000,0,-5.629165
184,5,-4,5,3.900000,0,-4.503332
185,5,-3,5,4.550000,0,-3.377499
186,5,-2,5,5.200000,0,-2.251666
187,5,-1,5,5.850000,0,-1.125833
188,5,0,5,6.500000,0,0.000000
189,-6,0,6,-7.800000,0,0.000000
190,-6,1,6,-7.150000,0,1.125833
191,-6,2,6,-6.500000,0,2.251666
192,-6,3,6,-5.850000,0,3.377499
193,-6,4,6,-5.200000,0,4.503332
194,-6,5,6,-4.550000,0,5.629165
195,-6,6,6,-3.900000,0,6.754998
196,-5,-1,6,-7.150000,0,-1.125833
197,-5,0,6,-6.500000,0,0.000000
198,-5,1,6,-5.850000,0,1.125833
199,-5,2,6,-5.200000,0,2.251666
200,-5,3,6,-4.550000,0,3.377499
201,-5,4,6,-3.900000,0,4.503332
202,-5,5,6,-3.250000,0,5.629165
203,-5,6,6,-2.600000,0,6.754998
204,-4,-2,6,-6.500000,0,-2.251666
205,-4,-1,6,-5.850000,0,-1.125833
206,-4,0,6,-5.200000,0,0.000000
207,-4,1,6,-4.550000,0,1.125833
208,-4,2,6,-3.900000,0,2.251666
209,-4,3,6,-3.250000,0,3.377499
210,-4,4,6,-2.600000,0,4.503332
211,-4,5,6,-1.950000,0,5.629165
212,-4,6,6,-1.300000,0,6.754998
213,-3,-3,6,-5.850000,0,-3.377499
214,-3,-2,6,-5.200000,0,-2.251666
215,-3,-1,6,-4.550000,0,-1.125833
216,-3,0,6,-3.900000,0,0.000000
217,-3,1,6,-3.250000,0,1.125833
218,-3,2,6,-2.600000,0,2.251666
219,-3,3,6,-1.950000,0,3.377499
220,-3,4,6,-1.300000,0,4.503332
221,-3,5,6,-0.650000,0,5.629165
222,-3,6,6,0.000000,0,6.754998
223,-2,-4,6,-5.200000,0,-4.503332
224,-2,-3,6,-4.550000,0,-3.377499
225,-2,-2,6,-3.900000,0,-2.251666
226,-2,-1,6,-3.250000,0,-1.125833
227,-2,0,6,-2.600000,0,0.000000
228,-2,1,6,-1.950000,0,1.125833
229,-2,2,6,-1.300000,0,2.251666
230,-2,3,6,-0.650000,0,3.377499
231,-2,4,6,0.000000,0,4.503332
232,-2,5,6,0.650000,0,5.629165
233,-2,6,6,1.300000,0,6.754998
234,-1,-5,6,-4.550000,0,-5.629165
235,-1,-4,6,-3.900000,0,-4.503332
236,-1,-3,6,-3.250000,0,-3.377499
237,-1,-2,6,-2.600000,0,-2.251666
238,-1,-1,6,-1.950000,0,-1.125833
239,-1,0,6,-1.300000,0,0.000000
240,-1,1,6,-0.650000,0,1.125833
241,-1,2,6,0.000000,0,2.251666
242,-1,3,6,0.650000,0,3.377499
243,-1,4,6,1.300000,0,4.503332
244,-1,5,6,1.950000,0,5.629165
245,-1,6,6,2.600000,0,6.754998
246,0,-6,6,-3.900000,0,-6.754998
247,0,-5,6,-3.250000,0,-5.629165
248,0,-4,6,-2.600000,0,-4.503332
249,0,-3,6,-1.950000,0,-3.377499
250,0,-2,6,-1.300000,0,-2.251666
251,0,-1,6,-0.650000,0,-1.125833
252,0,0,6,0.000000,0,0.000000
253,0,1,6,0.650000,0,1.125833
254,0,2,6,1.300000,0,2.251666
255,0,3,6,1.950000,0,3.377499
256,0,4,6,2.600000,0,4.503332
257,0,5,6,3.250000,0,5.629165
258,0,6,6,3.900000,0,6.754998
259,1,-6,6,-2.600000,0,-6.754998
260,1,-5,6,-1.950000,0,-5.629165
261,1,-4,6,-1.300000,0,-4.503332
262,1,-3,6,-0.650000,0,-3.377499
263,1,-2,6,0.000000,0,-2.251666
264,1,-1,6,0.650000,0,-1.125833
265,1,0,6,1.300000,0,0.000000
266,1,1,6,1.950000,0,1.125833
267,1,2,6,2.600000,0,2.251666
268,1,3,6,3.250000,0,3.377499
269,1,4,6,3.900000,0,4.503332
270,1,5,6,4.550000,0,5.629165
271,2,-6,6,-1.300000,0,-6.754998
272,2,-5,6,-0.650000,0,-5.629165
273,2,-4,6,0.000000,0,-4.503332
274,2,-3,6,0.650000,0,-3.377499
275,2,-2,6,1.300000,0,-2.251666
276,2,-1,6,1.950000,0,-1.125833
277,2,0,6,2.600000,0,0.000000
278,2,1,6,3.250000,0,1.125833
279,2,2,6,3.900000,0,2.251666
280,2,3,6,4.550000,0,3.377499
281,2,4,6,5.200000,0,4.503332
282,3,-6,6,0.000000,0,-6.754998
283,3,-5,6,0.650000,0,-5.629165
284,3,-4,6,1.300000,0,-4.503332
285,3,-3,6,1.950000,0,-3.377499
286,3,-2,6,2.600000,0,-2.251666
287,3,-1,6,3.250000,0,-1.125833
288,3,0,6,3.900000,0,0.000000
289,3,1,6,4.550000,0,1.125833
290,3,2,6,5.200000,0,2.251666
291,3,3,6,5.850000,0,3.377499
292,4,-6,6,1.300000,0,-6.754998
293,4,-5,6,1.950000,0,-5.629165
294,4,-4,6,2.600000,0,-4.503332
295,4,-3,6,3.250000,0,-3.377499
296,4,-2,6,3.900000,0,-2.251666
297,4,-1,6,4.550000,0,-1.125833
298,4,0,6,5.200000,0,0.000000
299,4,1,6,5.850000,0,1.125833
300,4,2,6,6.500000,0,2.251666
301,5,-6,6,2.600000,0,-6.754998
302,5,-5,6,3.250000,0,-5.629165
303,5,-4,6,3.900000,0,-4.503332
304,5,-3,6,4.550000,0,-3.377499
305,5,-2,6,5.200000,0,-2.251666
306,5,-1,6,5.850000,0,-1.125833
307,5,0,6,6.500000,0,0.000000
308,5,1,6,7.150000,0,1.125833
309,6,-6,6,3.900000,0,-6.754998
310,6,-5,6,4.550000,0,-5.629165
311,6,-4,6,5.200000,0,-4.503332
312,6,-3,6,5.850000,0,-3.377499
313,6,-2,6,6.500000,0,-2.251666
314,6,-1,6,7.150000,0,-1.125833
315,6,0,6,7.800000,0,0.000000
316,-7,0,7,-9.100000,0,0.000000
317,-7,1,7,-8.450000,0,1.125833
318,-7,2,7,-7.800000,0,2.251666
319,-7,3,7,-7.150000,0,3.377499
320,-7,4,7,-6.500000,0,4.503332
321,-7,5,7,-5.850000,0,5.629165
322,-7,6,7,-5.200000,0,6.754998
323,-7,7,7,-4.550000,0,7.880831
324,-6,-1,7,-8.450000,0,-1.125833
325,-6,0,7,-7.800000,0,0.000000
326,-6,1,7,-7.150000,0,1.125833
327,-6,2,7,-6.500000,0,2.251666
328,-6,3,7,-5.850000,0,3.377499
329,-6,4,7,-5.200000,0,4.503332
330,-6,5,7,-4.550000,0,5.629165
331,-6,6,7,-3.900000,0,6.754998
332,-6,7,7,-3.250000,0,7.880831
333,-5,-2,7,-7.800000,0,-2.251666
334,-5,-1,7,-7.150000,0,-1.125833
335,-5,0,7,-6.500000,0,0.000000
336,-5,1,7,-5.850000,0,1.125833
337,-5,2,7,-5.200000,0,2.251666
338,-5,3,7,-4.550000,0,3.377499
339,-5,4,7,-3.900000,0,4.503332
340,-5,5,7,-3.250000,0,5.629165
341,-5,6,7,-2.600000,0,6.754998
342,-5,7,7,-1.950000,0,7.880831
343,-4,-3,7,-7.150000,0,-3.377499
344,-4,-2,7,-6.500000,0,-2.251666
345,-4,-1,7,-5.850000,0,-1.125833
346,-4,0,7,-5.200000,0,0.000000
347,-4,1,7,-4.550000,0,1.125833
348,-4,2,7,-3.900000,0,2.251666
349,-4,3,7,-3.250000,0,3.377499
350,-4,4,7,-2.600000,0,4.503332
351,-4,5,7,-1.950000,0,5.629165
352,-4,6,7,-1.300000,0,6.754998
353,-4,7,7,-0.650000,0,7.880831
354,-3,-4,7,-6.500000,0,-4.503332
355,-3,-3,7,-5.850000,0,-3.377499
356,-3,-2,7,-5.200000,0,-2.251666
357,-3,-1,7,-4.550000,0,-1.125833
358,-3,0,7,-3.900000,0,0.000000
359,-3,1,7,-3.250000,0,1.125833
360,-3,2,7,-2.600000,0,2.251666
361,-3,3,7,-1.950000,0,3.377499
362,-3,4,7,-1.300000,0,4.503332
363,-3,5,7,-0.650000,0,5.629165
364,-3,6,7,0.000000,0,6.754998
365,-3,7,7,0.650000,0,7.880831
366,-2,-5,7,-5.850000,0,-5.629165
367,-2,-4,7,-5.200000,0,-4.503332
368,-2,-3,7,-4.550000,0,-3.377499
369,-2,-2,7,-3.900000,0,-2.251666
370,-2,-1,7,-3.250000,0,-1.125833
371,-2,0,7,-2.600000,0,0.000000
372,-2,1,7,-1.950000,0,1.125833
373,-2,2,7,-1.300000,0,2.251666
374,-2,3,7,-0.650000,0,3.377499
375,-2,4,7,0.000000,0,4.503332
376,-2,5,7,0.650000,0,5.629165
377,-2,6,7,1.300000,0,6.754998
378,-2,7,7,1.950000,0,7.880831
379,-1,-6,7,-5.200000,0,-6.754998
380,-1,-5,7,-4.550000,0,-5.629165
381,-1,-4,7,-3.900000,0,-4.503332
382,-1,-3,7,-3.250000,0,-3.377499
383,-1,-2,7,-2.600000,0,-2.251666
384,-1,-1,7,-1.950000,0,-1.125833
385,-1,0,7,-1.300000,0,0.000000
386,-1,1,7,-0.650000,0,1.125833
387,-1,2,7,0.000000,0,2.251666
388,-1,3,7,0.650000,0,3.377499
389,-1,4,7,1.300000,0,4.503332
390,-1,5,7,1.950000,0,5.629165
391,-1,6,7,2.600000,0,6.754998
392,-1,7,7,3.250000,0,7.880831
393,0,-7,7,-4.550000,0,-7.880831
394,0,-6,7,-3.900000,0,-6.754998
395,0,-5,7,-3.250000,0,-5.629165
396,0,-4,7,-2.600000,0,-4.503332
397,0,-3,7,-1.950000,0,-3.377499
398,0,-2,7,-1.300000,0,-2.251666
399,0,-1,7,-0.650000,0,-1.125833
400,0,0,7,0.000000,0,0.000000
401,0,1,7,0.650000,0,1.125833
402,0,2,7,1.300000,0,2.251666
403,0,3,7,1.950000,0,3.377499
404,0,4,7,2.600000,0,4.503332
405,0,5,7,3.250000,0,5.629165
406,0,6,7,3.900000,0,6.754998
407,0,7,7,4.550000,0,7.880831
408,1,-7,7,-3.250000,0,-7.880831
409,1,-6,7,-2.600000,0,-6.754998
410,1,-5,7,-1.950000,0,-5.629165
411,1,-4,7,-1.300000,0,-4.503332
412,1,-3,7,-0.650000,0,-3.377499
413,1,-2,7,0.000000,0,-2.251666
414,1,-1,7,0.650000,0,-1.125833
415,1,0,7,1.300000,0,0.000000
416,1,1,7,1.950000,0,1.125833
417,1,2,7,2.600000,0,2.251666
418,1,3,7,3.250000,0,3.377499
419,1,4,7,3.900000,0,4.503332
420,1,5,7,4.550000,0,5.629165
421,1,6,7,5.200000,0,6.754998
422,2,-7,7,-1.950000,0,-7.880831
423,2,-6,7,-1.300000,0,-6.754998
424,2,-5,7,-0.650000,0,-5.629165
425,2,-4,7,0.000000,0,-4.503332
426,2,-3,7,0.650000,0,-3.377499
427,2,-2,7,1.300000,0,-2.251666
428,2,-1,7,1.950000,0,-1.125833
429,2,0,7,2.600000,0,0.000000
430,2,1,7,3.250000,0,1.125833
431,2,2,7,3.900000,0,2.251666
432,2,3,7,4.550000,0,3.377499
433,2,4,7,5.200000,0,4.503332
434,2,5,7,5.850000,0,5.629165
435,3,-7,7,-0.650000,0,-7.880831
436,3,-6,7,0.000000,0,-6.754998
437,3,-5,7,0.650000,0,-5.629165
438,3,-4,7,1.300000,0,-4.503332
439,3,-3,7,1.950000,0,-3.377499
440,3,-2,7,2.600000,0,-2.251666
441,3,-1,7,3.250000,0,-1.125833
442,3,0,7,3.900000,0,0.000000
443,3,1,7,4.550000,0,1.125833
444,3,2,7,5.200000,0,2.251666
445,3,3,7,5.850000,0,3.377499
446,3,4,7,6.500000,0,4.503332
447,4,-7,7,0.650000,0,-7.880831
448,4,-6,7,1.300000,0,-6.754998
449,4,-5,7,1.950000,0,-5.629165
450,4,-4,7,2.600000,0,-4.503332
451,4,-3,7,3.250000,0,-3.377499
452,4,-2,7,3.900000,0,-2.251666
453,4,-1,7,4.550000,0,-1.125833
454,4,0,7,5.200000,0,0.000000
455,4,1,7,5.850000,0,1.125833
456,4,2,7,6.500000,0,2.251666
457,4,3,7,7.150000,0,3.377499
458,5,-7,7,1.950000,0,-7.880831
459,5,-6,7,2.600000,0,-6.754998
460,5,-5,7,3.250000,0,-5.629165
461,5,-4,7,3.900000,0,-4.503332
462,5,-3,7,4.550000,0,-3.377499
463,5,-2,7,5.200000,0,-2.251666
464,5,-1,7,5.850000,0,-1.125833
465,5,0,7,6.500000,0,0.000000
466,5,1,7,7.150000,0,1.125833
467,5,2,7,7.800000,0,2.251666
468,6,-7,7,3.250000,0,-7.880831
469,6,-6,7,3.900000,0,-6.754998
470,6,-5,7,4.550000,0,-5.629165
471,6,-4,7,5.200000,0,-4.503332
472,6,-3,7,5.850000,0,-3.377499
473,6,-2,7,6.500000,0,-2.251666
474,6,-1,7,7.150000,0,-1.125833
475,6,0,7,7.800000,0,0.000000
476,6,1,7,8.450000,0,1.125833
477,7,-7,7,4.550000,0,-7.880831
478,7,-6,7,5.200000,0,-6.754998
479,7,-5,7,5.850000,0,-5.629165
480,7,-4,7,6.500000,0,-4.503332
481,7,-3,7,7.150000,0,-3.377499
482,7,-2,7,7.800000,0,-2.251666
483,7,-1,7,8.450000,0,-1.125833
484,7,0,7,9.100000,0,0.000000
